LocusID,GOterm,GOdesc,Ontology
Solyc05g052280.3.1,GO:0055114,oxidoreductase process,MF
Solyc05g052320.4.1,GO:0055085,transmembrane transport,BP
Solyc05g052510.4.1,GO:0030130,clathrin coat of trans-Golgi network vesicle,CC
Solyc05g052760.4.1,GO:0035556,intracellular signal transduction,BP
Solyc05g052800.3.1,GO:0006412,translation,BP
Solyc05g052810.4.1,GO:0006412,translation,BP
Solyc05g053190.3.1,GO:0009982,pseudouridine synthase activity,MF
Solyc05g053370.3.1,GO:0055085,transmembrane transport,BP
Solyc05g053440.5.1,GO:0006412,translation,BP
Solyc05g054260.3.1,GO:0008017,microtubule binding,MF
Solyc05g054600.3.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc05g054730.3.1,GO:0055085,transmembrane transport,BP
Solyc05g054990.3.1,GO:0019843,rRNA binding,MF
Solyc05g055230.2.1,GO:0006412,translation,BP
Solyc05g055320.3.1,GO:0055114,oxidoreductase process,MF
Solyc05g055400.5.1,GO:0055114,oxidoreductase process,MF
Solyc05g055640.4.1,GO:0006412,translation,BP
Solyc05g056040.3.1,GO:0009725,response to hormone,BP
Solyc05g056130.4.1,GO:0016021,integral component of membrane,CC
Solyc05g056230.5.1,GO:0051082,unfolded protein binding,MF
Solyc05g056250.3.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc06g005150.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g005160.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g005620.3.1,GO:0055085,transmembrane transport,BP
Solyc06g005750.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g007120.3.1,GO:0035556,intracellular signal transduction,BP
Solyc06g007470.3.1,GO:0006412,translation,BP
Solyc06g007670.4.1,GO:0006412,translation,BP
Solyc06g008050.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g008260.3.1,GO:0006412,translation,BP
Solyc06g008820.3.1,GO:0055085,transmembrane transport,BP
Solyc06g008970.4.1,GO:0008026,GO:0008026,
Solyc06g009210.5.1,GO:0006412,translation,BP
Solyc06g009240.4.1,GO:0055085,transmembrane transport,BP
Solyc06g009780.4.1,GO:0008017,microtubule binding,MF
Solyc06g009940.1.1,GO:0016021,integral component of membrane,CC
Solyc06g009950.1.1,GO:0016021,integral component of membrane,CC
Solyc06g034255.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g035710.1.1,GO:0016020,membrane,CC
Solyc06g035760.5.1,GO:0055114,oxidoreductase process,MF
Solyc06g035943.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g036050.4.1,GO:0006412,translation,BP
Solyc06g036130.4.1,GO:0016020,membrane,CC
Solyc06g036260.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g048410.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g048420.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g049080.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g050440.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g050630.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g050690.3.1,GO:0055085,transmembrane transport,BP
Solyc06g051200.3.1,GO:0006412,translation,BP
Solyc06g051310.3.1,GO:0030130,clathrin coat of trans-Golgi network vesicle,CC
Solyc06g051570.4.1,GO:0008270,zinc ion binding,MF
Solyc06g051620.3.1,GO:0035556,intracellular signal transduction,BP
Solyc06g051750.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g051920.4.1,GO:0055085,transmembrane transport,BP
Solyc06g051930.3.1,GO:0030955,potassium ion binding,MF
Solyc06g053330.5.1,GO:0006351,DNA-templated transcription,BP
Solyc06g053385.2.1,GO:0030942,endoplasmic reticulum signal peptide binding,MF
Solyc06g053770.5.1,GO:0006310,DNA recombination,BP
Solyc06g053960.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc06g054500.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g060015.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g060190.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g060260.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g060530.1.1,GO:0016020,membrane,CC
Solyc06g060610.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g060630.1.1,GO:0055085,transmembrane transport,BP
Solyc06g061023.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g061027.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g062310.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g062430.3.1,GO:0050113,inositol oxygenase activity,MF
Solyc06g062760.3.1,GO:0006412,translation,BP
Solyc06g063250.3.1,GO:0055085,transmembrane transport,BP
Solyc06g065420.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g065430.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g065490.3.1,GO:0015979,photosynthesis,BP
Solyc06g065630.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g066190.3.1,GO:0006412,translation,BP
Solyc06g066230.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g066240.5.1,GO:0055114,oxidoreductase process,MF
Solyc06g084820.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g084825.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g066270.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g066660.4.1,GO:0006412,translation,BP
Solyc06g066670.4.1,GO:0008026,GO:0008026,
Solyc06g067930.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g068240.3.1,GO:1902600,proton transmembrane transport,BP
Solyc06g068320.3.1,GO:0005737,cytoplasm,CC
Solyc06g068490.3.1,GO:0055085,transmembrane transport,BP
Solyc06g068700.4.1,GO:0051082,unfolded protein binding,MF
Solyc06g068710.3.1,GO:0006412,translation,BP
Solyc06g069090.3.1,GO:0006412,translation,BP
Solyc06g069130.4.1,GO:0008017,microtubule binding,MF
Solyc06g071530.5.1,GO:0006412,translation,BP
Solyc06g071700.1.1,GO:0048038,quinone binding,MF
Solyc06g071820.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc06g071830.2.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc06g072120.3.1,GO:0006412,translation,BP
Solyc06g072750.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc06g072900.4.1,GO:0006412,translation,BP
Solyc06g073230.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g073300.1.1,GO:0006412,translation,BP
Solyc06g073310.3.1,GO:0019843,rRNA binding,MF
Solyc06g073330.4.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc06g073370.5.1,GO:0005840,ribosome,CC
Solyc06g073430.4.1,GO:0006412,translation,BP
Solyc06g073570.5.1,GO:0055114,oxidoreductase process,MF
Solyc06g073780.4.1,GO:0051276,chromosome organization,BP
Solyc06g073790.3.1,GO:0006412,translation,BP
Solyc06g073800.3.1,GO:0006412,translation,BP
Solyc06g074180.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g074420.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g074770.4.1,GO:0034450,ubiquitin-ubiquitin ligase activity,MF
Solyc06g075150.3.1,GO:0009725,response to hormone,BP
Solyc06g075580.4.1,GO:0008017,microtubule binding,MF
Solyc06g075620.3.1,GO:0006412,translation,BP
Solyc06g076150.3.1,GO:0031369,translation initiation factor binding,MF
Solyc06g076160.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g076440.3.1,GO:0055085,transmembrane transport,BP
Solyc06g076630.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g076800.3.1,GO:0055114,oxidoreductase process,MF
Solyc06g082000.4.1,GO:0035556,intracellular signal transduction,BP
Solyc06g082230.4.1,GO:0055085,transmembrane transport,BP
Solyc06g082420.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g150137.1.1,GO:0055114,oxidoreductase process,MF
Solyc06g082730.2.1,GO:0055114,oxidoreductase process,MF
Solyc06g082750.3.1,GO:0006412,translation,BP
Solyc06g082760.4.1,GO:0006412,translation,BP
Solyc06g082870.4.1,GO:0006412,translation,BP
Solyc06g083700.4.1,GO:0055114,oxidoreductase process,MF
Solyc06g083820.3.1,GO:0006412,translation,BP
Solyc06g083870.3.1,GO:0051276,chromosome organization,BP
Solyc06g084020.4.1,GO:0006334,nucleosome assembly,BP
Solyc06g084230.3.1,GO:0006412,translation,BP
Solyc07g005050.3.1,GO:0006412,translation,BP
Solyc07g005560.3.1,GO:0043022,ribosome binding,MF
Solyc07g006000.3.1,GO:0006412,translation,BP
Solyc07g006140.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g006510.3.1,GO:0055085,transmembrane transport,BP
Solyc07g006740.3.1,GO:0016020,membrane,CC
Solyc07g006890.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g007060.3.1,GO:0055085,transmembrane transport,BP
Solyc07g007290.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g007460.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g007490.2.1,GO:0016020,membrane,CC
Solyc07g007590.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g007600.3.1,GO:1902600,proton transmembrane transport,BP
Solyc07g007630.3.1,GO:0034314,Arp2/3 complex-mediated actin nucleation,BP
Solyc07g007690.4.1,GO:0055085,transmembrane transport,BP
Solyc07g008270.3.1,GO:0006412,translation,BP
Solyc07g008410.4.1,GO:0016020,membrane,CC
Solyc07g008530.1.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc07g008660.3.1,GO:0006412,translation,BP
Solyc07g009000.1.1,GO:0016168,chlorophyll binding,MF
Solyc07g014670.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g016180.3.1,GO:0009725,response to hormone,BP
Solyc07g017880.5.1,GO:0055114,oxidoreductase process,MF
Solyc07g017990.3.1,GO:0006310,DNA recombination,BP
Solyc07g019510.4.1,GO:0020037,heme binding,MF
Solyc07g021230.1.1,GO:0016021,integral component of membrane,CC
Solyc07g021240.1.1,GO:0016021,integral component of membrane,CC
Solyc07g021250.1.1,GO:0016021,integral component of membrane,CC
Solyc07g021280.1.1,GO:0006412,translation,BP
Solyc07g025370.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g032430.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g032610.1.1,GO:0042549,photosystem II stabilization,BP
Solyc07g032620.3.1,GO:0042549,photosystem II stabilization,BP
Solyc07g032627.1.1,GO:0042549,photosystem II stabilization,BP
Solyc07g040680.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc07g040920.2.1,GO:0006334,nucleosome assembly,BP
Solyc07g041500.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g042260.4.1,GO:0009725,response to hormone,BP
Solyc07g042310.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g042430.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g042560.4.1,GO:0008017,microtubule binding,MF
Solyc07g042750.4.1,GO:0009982,pseudouridine synthase activity,MF
Solyc07g042840.1.1,GO:0006412,translation,BP
Solyc07g042880.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g043200.2.1,GO:0055085,transmembrane transport,BP
Solyc07g043230.3.1,GO:0055085,transmembrane transport,BP
Solyc07g043360.1.1,GO:0006412,translation,BP
Solyc07g043460.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g043620.3.1,GO:0009725,response to hormone,BP
Solyc07g044860.3.1,GO:0015979,photosynthesis,BP
Solyc07g045390.3.1,GO:0006412,translation,BP
Solyc07g045470.3.1,GO:0016021,integral component of membrane,CC
Solyc07g045540.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g047740.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g048080.4.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc07g049240.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g049690.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g052070.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g052370.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g052380.3.1,GO:0016020,membrane,CC
Solyc07g052510.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g052530.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g052540.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g052550.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g053493.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g053970.3.1,GO:0055085,transmembrane transport,BP
Solyc07g053980.3.1,GO:0016020,membrane,CC
Solyc07g055190.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g055350.5.1,GO:0055114,oxidoreductase process,MF
Solyc07g055440.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g055450.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g055460.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g055470.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g055480.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g055490.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g150149.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g055530.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g055550.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g055560.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g055710.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc07g055970.1.1,GO:0055114,oxidoreductase process,MF
Solyc07g056160.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g056260.4.1,GO:0016020,membrane,CC
Solyc07g056390.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g061920.4.1,GO:0016020,membrane,CC
Solyc07g061980.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g062500.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g062510.2.1,GO:0055114,oxidoreductase process,MF
Solyc07g062520.4.1,GO:0055114,oxidoreductase process,MF
Solyc07g062870.3.1,GO:0005840,ribosome,CC
Solyc07g063010.3.1,GO:0055114,oxidoreductase process,MF
Solyc07g063160.2.1,GO:0016531,copper chaperone activity,MF
Solyc07g063960.3.1,GO:0006412,translation,BP
Solyc07g064030.4.1,GO:0008017,microtubule binding,MF
Solyc07g064450.5.1,GO:0055114,oxidoreductase process,MF
Solyc07g064930.3.1,GO:0051087,chaperone binding,MF
Solyc07g065380.4.1,GO:0055085,transmembrane transport,BP
Solyc07g065880.4.1,GO:0008017,microtubule binding,MF
Solyc07g066210.3.1,GO:0055085,transmembrane transport,BP
Solyc07g066310.3.1,GO:0042651,thylakoid membrane,CC
Solyc08g005170.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc08g005310.4.1,GO:0031683,G-protein beta/gamma-subunit complex binding,MF
Solyc08g005610.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g005650.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g150102.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g005880.4.1,GO:0016020,membrane,CC
Solyc08g006040.3.1,GO:0006412,translation,BP
Solyc08g006630.3.1,GO:0008017,microtubule binding,MF
Solyc08g006840.3.1,GO:0006412,translation,BP
Solyc08g006900.3.1,GO:0006412,translation,BP
Solyc08g007050.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g007140.4.1,GO:0006412,translation,BP
Solyc08g007150.1.1,GO:0055114,oxidoreductase process,MF
Solyc08g007863.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g007900.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g008190.4.1,GO:0055085,transmembrane transport,BP
Solyc08g008200.3.1,GO:0055085,transmembrane transport,BP
Solyc08g008380.4.1,GO:0009725,response to hormone,BP
Solyc08g013680.4.1,GO:0006796,phosphate-containing compound metabolic process,BP
Solyc08g014190.4.1,GO:0055114,oxidoreductase process,MF
Solyc08g014330.3.1,GO:0048038,quinone binding,MF
Solyc08g014440.4.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc08g014550.3.1,GO:0019843,rRNA binding,MF
Solyc08g016160.3.1,GO:0055085,transmembrane transport,BP
Solyc08g016500.3.1,GO:0055085,transmembrane transport,BP
Solyc08g044260.4.1,GO:0055114,oxidoreductase process,MF
Solyc08g042030.3.1,GO:0008017,microtubule binding,MF
Solyc08g029290.1.1,GO:0020037,heme binding,MF
Solyc08g029280.3.1,GO:0020037,heme binding,MF
Solyc08g028890.1.1,GO:0006412,translation,BP
Solyc08g028880.3.1,GO:0006412,translation,BP
Solyc08g059760.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g061220.3.1,GO:0031683,G-protein beta/gamma-subunit complex binding,MF
Solyc08g061920.4.1,GO:0055114,oxidoreductase process,MF
Solyc08g061930.4.1,GO:0055114,oxidoreductase process,MF
Solyc08g065190.3.1,GO:0055085,transmembrane transport,BP
Solyc08g065360.3.1,GO:0055085,transmembrane transport,BP
Solyc08g083450.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g067840.3.1,GO:0015979,photosynthesis,BP
Solyc08g067950.3.1,GO:0006412,translation,BP
Solyc08g068000.3.1,GO:0055085,transmembrane transport,BP
Solyc08g068160.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g068180.3.1,GO:0006412,translation,BP
Solyc08g068220.3.1,GO:0006412,translation,BP
Solyc08g069000.4.1,GO:0055085,transmembrane transport,BP
Solyc08g069040.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g069140.4.1,GO:0055085,transmembrane transport,BP
Solyc08g074240.3.1,GO:0006412,translation,BP
Solyc08g074260.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g074410.5.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc08g074550.3.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc08g150142.1.1,GO:0055114,oxidoreductase process,MF
Solyc08g075700.3.1,GO:0006412,translation,BP
Solyc08g075830.5.1,GO:0055114,oxidoreductase process,MF
Solyc08g075850.3.1,GO:0006412,translation,BP
Solyc08g076160.3.1,GO:0031683,G-protein beta/gamma-subunit complex binding,MF
Solyc08g076235.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g076250.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g076257.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g160110.1.1,GO:0055114,oxidoreductase process,MF
Solyc08g076340.3.1,GO:0006412,translation,BP
Solyc08g076590.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc08g077180.3.1,GO:0030955,potassium ion binding,MF
Solyc08g077710.3.1,GO:0006412,translation,BP
Solyc08g077720.3.1,GO:0006412,translation,BP
Solyc08g078010.3.1,GO:0006412,translation,BP
Solyc08g078550.1.1,GO:0031012,extracellular matrix,CC
Solyc08g078880.3.1,GO:0055085,transmembrane transport,BP
Solyc08g079280.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g079285.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g079300.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g079310.5.1,GO:0055114,oxidoreductase process,MF
Solyc08g079315.1.1,GO:0055114,oxidoreductase process,MF
Solyc08g079330.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g083410.1.1,GO:0055114,oxidoreductase process,MF
Solyc08g083520.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g079350.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g079370.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g083510.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g083500.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g083505.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g079420.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g079430.3.1,GO:0048038,quinone binding,MF
Solyc08g079570.3.1,GO:0055114,oxidoreductase process,MF
Solyc08g079730.2.1,GO:0016020,membrane,CC
Solyc08g080380.4.1,GO:0055114,oxidoreductase process,MF
Solyc08g080390.4.1,GO:0055114,oxidoreductase process,MF
Solyc08g080430.2.1,GO:0055114,oxidoreductase process,MF
Solyc08g080540.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc08g081150.4.1,GO:0006177,GMP biosynthetic process,BP
Solyc08g081220.1.1,GO:0055114,oxidoreductase process,MF
Solyc08g081410.3.1,GO:0048280,vesicle fusion with Golgi apparatus,BP
Solyc08g081590.3.1,GO:0005694,chromosome,CC
Solyc08g081810.3.1,GO:0055085,transmembrane transport,BP
Solyc08g081820.5.1,GO:0055085,transmembrane transport,BP
Solyc08g082630.3.1,GO:0009725,response to hormone,BP
Solyc08g082690.2.1,GO:0019843,rRNA binding,MF
Solyc08g083370.4.1,GO:0006796,phosphate-containing compound metabolic process,BP
Solyc09g007030.3.1,GO:0008017,microtubule binding,MF
Solyc09g007210.4.1,GO:0005694,chromosome,CC
Solyc09g007270.3.1,GO:0055114,oxidoreductase process,MF
Solyc09g007370.4.1,GO:0030677,ribonuclease P complex,CC
Solyc09g007520.3.1,GO:0055114,oxidoreductase process,MF
Solyc09g007540.3.1,GO:0006418,tRNA aminoacylation for protein translation,BP
Solyc09g007810.4.1,GO:0009725,response to hormone,BP
Solyc09g007840.3.1,GO:0055085,transmembrane transport,BP
Solyc09g008840.5.1,GO:0030955,potassium ion binding,MF
Solyc09g098620.2.1,GO:0055114,oxidoreductase process,MF
Solyc09g008913.1.1,GO:0055114,oxidoreductase process,MF
Solyc09g008910.2.1,GO:0055114,oxidoreductase process,MF
Solyc09g009100.4.1,GO:0043565,sequence-specific DNA binding,MF
Solyc09g009360.1.1,GO:0055114,oxidoreductase process,MF
Solyc09g009703.1.1,GO:0055114,oxidoreductase process,MF
Solyc09g009707.1.1,GO:0055114,oxidoreductase process,MF
Solyc09g010060.3.1,GO:0008017,microtubule binding,MF
Solyc09g010380.3.1,GO:0006796,phosphate-containing compound metabolic process,BP
Solyc09g010530.3.1,GO:0055085,transmembrane transport,BP
Solyc09g010810.3.1,GO:0008017,microtubule binding,MF
Solyc09g011870.3.1,GO:0055114,oxidoreductase process,MF
Solyc09g014450.4.1,GO:0030130,clathrin coat of trans-Golgi network vesicle,CC
Solyc09g014900.3.1,GO:0055114,oxidoreductase process,MF
Solyc09g015290.1.1,GO:0016021,integral component of membrane,CC
Solyc09g015300.1.1,GO:0016021,integral component of membrane,CC
